4083.1s 8056 Applying LS move: opt=oropt_single, delta=-7.2822, current_len=13
4083.1s 8057 Applying LS move: opt=2opt*, delta=-1.1348, current_len=13
4083.1s 8058 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4083.1s 8059 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4083.1s 8060 Stagnation detected. Diversifying 40% of non-elite population.
4083.1s 8061 Gen: 600. a 0.8020, p_hybrid 0.2005, accepted 26. Avg 25670.4398, Best 25266.1633, Worst 29637.2883, Best vehicles 12
4083.1s 8062 Gen 600 done, no improvement for 0 gens, already consumed 39 sec
4083.1s 8063 Periodic deep local search on global best.
4083.1s 8064 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4083.1s 8065 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4083.1s 8066 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4083.1s 8067 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4083.1s 8068 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4083.1s 8069 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4083.1s 8070 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4083.1s 8071 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4083.1s 8072 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4083.1s 8073 Applying LS move: opt=2opt*, delta=-6.4707, current_len=13
4083.1s 8074 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4083.1s 8075 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4083.1s 8076 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4083.1s 8077 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4083.1s 8078 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4083.1s 8079 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4083.1s 8080 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4083.1s 8081 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4083.1s 8082 Applying LS move: opt=oropt_single, delta=-3.3901, current_len=13
4083.1s 8083 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4083.1s 8084 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4083.1s 8085 Applying LS move: opt=2exchange, delta=-1.2201, current_len=13
4083.1s 8086 Applying LS move: opt=oropt_single, delta=-7.2822, current_len=13
4083.1s 8087 Applying LS move: opt=2opt*, delta=-1.1348, current_len=13
4083.1s 8088 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4083.1s 8089 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4083.1s 8090 Gen: 625. a 0.7520, p_hybrid 0.1880, accepted 28. Avg 26430.6096, Best 25266.1633, Worst 33601.8127, Best vehicles 12
4083.1s 8091 Gen 625 done, no improvement for 25 gens, already consumed 39 sec
4083.4s 8092 Periodic deep local search on global best.
4083.4s 8093 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4083.4s 8094 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4083.4s 8095 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4083.4s 8096 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4083.4s 8097 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4083.4s 8098 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4083.4s 8099 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4083.4s 8100 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4083.4s 8101 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4083.4s 8102 Applying LS move: opt=2opt*, delta=-6.4707, current_len=13
4083.4s 8103 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4083.4s 8104 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4083.4s 8105 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4083.4s 8106 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4083.4s 8107 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4083.4s 8108 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4083.4s 8109 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4083.4s 8110 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4083.4s 8111 Applying LS move: opt=oropt_single, delta=-3.3901, current_len=13
4083.4s 8112 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4083.4s 8113 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4083.4s 8114 Applying LS move: opt=2exchange, delta=-1.2201, current_len=13
4083.4s 8115 Applying LS move: opt=oropt_single, delta=-7.2822, current_len=13
4083.4s 8116 Applying LS move: opt=2opt*, delta=-1.1348, current_len=13
4083.4s 8117 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4083.4s 8118 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4083.4s 8119 Stagnation detected. Diversifying 40% of non-elite population.
4083.4s 8120 Gen: 650. a 0.7020, p_hybrid 0.1755, accepted 26. Avg 25871.0580, Best 25266.1633, Worst 29323.3434, Best vehicles 12
4083.4s 8121 Gen 650 done, no improvement for 0 gens, already consumed 40 sec
4083.4s 8122 Best solution update: 25265.8009
4083.4s 8123 Best solution update: 25265.8009
4083.4s 8124 Best solution update: 25265.8009
4083.4s 8125 Periodic deep local search on global best.
4083.4s 8126 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4083.4s 8127 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4083.4s 8128 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4083.4s 8129 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4083.4s 8130 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4083.4s 8131 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4083.4s 8132 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4083.4s 8133 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4083.4s 8134 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4083.4s 8135 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4083.4s 8136 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4083.4s 8137 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4083.4s 8138 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4083.4s 8139 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4083.4s 8140 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4083.5s 8141 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4083.5s 8142 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4083.5s 8143 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4083.5s 8144 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4083.5s 8145 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4083.5s 8146 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4083.5s 8147 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4083.5s 8148 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4083.5s 8149 Gen: 675. a 0.6520, p_hybrid 0.1630, accepted 24. Avg 26366.7853, Best 25265.8009, Worst 31472.6098, Best vehicles 12
4083.5s 8150 Gen 675 done, no improvement for 0 gens, already consumed 40 sec
4083.5s 8151 Periodic deep local search on global best.
4083.5s 8152 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4083.5s 8153 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4083.5s 8154 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4083.5s 8155 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4083.5s 8156 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4083.5s 8157 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4083.8s 8158 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4083.8s 8159 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4083.8s 8160 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4083.8s 8161 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4083.8s 8162 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4083.8s 8163 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4083.8s 8164 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4083.8s 8165 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4083.8s 8166 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4083.8s 8167 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4083.8s 8168 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4083.8s 8169 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4083.8s 8170 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4083.8s 8171 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4083.8s 8172 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4083.8s 8173 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4083.8s 8174 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4083.8s 8175 Gen: 700. a 0.6020, p_hybrid 0.1505, accepted 26. Avg 25403.6510, Best 25265.8009, Worst 27340.1096, Best vehicles 12
4083.8s 8176 Gen 700 done, no improvement for 25 gens, already consumed 40 sec
4083.8s 8177 Periodic deep local search on global best.
4083.8s 8178 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4083.8s 8179 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4083.8s 8180 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4083.8s 8181 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4083.8s 8182 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4083.8s 8183 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4083.8s 8184 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4083.8s 8185 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4083.8s 8186 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4083.8s 8187 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4083.8s 8188 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4083.8s 8189 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4083.8s 8190 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4083.8s 8191 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4083.8s 8192 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4083.8s 8193 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4083.9s 8194 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4083.9s 8195 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4083.9s 8196 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4083.9s 8197 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4083.9s 8198 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4083.9s 8199 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4083.9s 8200 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4083.9s 8201 Gen: 725. a 0.5520, p_hybrid 0.1500, accepted 28. Avg 25265.8251, Best 25265.8009, Worst 25266.1633, Best vehicles 12
4083.9s 8202 Gen 725 done, no improvement for 50 gens, already consumed 40 sec
4083.9s 8203 Periodic deep local search on global best.
4083.9s 8204 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4083.9s 8205 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4083.9s 8206 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4083.9s 8207 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4083.9s 8208 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4083.9s 8209 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4083.9s 8210 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4083.9s 8211 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4083.9s 8212 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4083.9s 8213 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4083.9s 8214 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4083.9s 8215 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4083.9s 8216 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4083.9s 8217 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4083.9s 8218 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4083.9s 8219 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4083.9s 8220 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4083.9s 8221 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4083.9s 8222 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4084.3s 8223 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4084.3s 8224 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4084.3s 8225 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4084.3s 8226 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4084.3s 8227 Stagnation detected. Diversifying 40% of non-elite population.
4084.3s 8228 Gen: 750. a 0.5020, p_hybrid 0.1500, accepted 24. Avg 25731.8904, Best 25265.8009, Worst 27595.7567, Best vehicles 12
4084.3s 8229 Gen 750 done, no improvement for 0 gens, already consumed 40 sec
4084.3s 8230 Periodic deep local search on global best.
4084.3s 8231 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4084.3s 8232 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4084.3s 8233 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4084.3s 8234 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4084.3s 8235 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4084.3s 8236 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4084.3s 8237 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4084.3s 8238 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4084.3s 8239 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4084.3s 8240 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4084.3s 8241 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4084.3s 8242 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4084.3s 8243 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4084.3s 8244 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4084.3s 8245 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4084.3s 8246 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4084.3s 8247 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4084.3s 8248 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4084.3s 8249 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4084.3s 8250 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4084.3s 8251 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4084.3s 8252 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4084.3s 8253 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4084.3s 8254 Gen: 775. a 0.4520, p_hybrid 0.1500, accepted 24. Avg 26643.2315, Best 25265.8009, Worst 33484.5812, Best vehicles 12
4084.3s 8255 Gen 775 done, no improvement for 25 gens, already consumed 41 sec
4084.3s 8256 Periodic deep local search on global best.
4084.3s 8257 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4084.3s 8258 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4084.3s 8259 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4084.3s 8260 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4084.3s 8261 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4084.3s 8262 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4084.3s 8263 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4084.3s 8264 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4084.3s 8265 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4084.3s 8266 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4084.3s 8267 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4084.3s 8268 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4084.3s 8269 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4084.3s 8270 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4084.3s 8271 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4084.3s 8272 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4084.3s 8273 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4084.3s 8274 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4084.3s 8275 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4084.3s 8276 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4084.3s 8277 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4084.3s 8278 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4084.3s 8279 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4084.3s 8280 Stagnation detected. Diversifying 40% of non-elite population.
4084.3s 8281 Gen: 800. a 0.4020, p_hybrid 0.1500, accepted 28. Avg 26148.7628, Best 25265.8009, Worst 29674.8325, Best vehicles 12
4084.3s 8282 Gen 800 done, no improvement for 0 gens, already consumed 41 sec
4084.3s 8283 Periodic deep local search on global best.
4084.3s 8284 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4084.3s 8285 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4084.3s 8286 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4084.3s 8287 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4084.7s 8288 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4084.7s 8289 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4084.7s 8290 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4084.7s 8291 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4084.7s 8292 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4084.7s 8293 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4084.7s 8294 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4084.7s 8295 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4084.7s 8296 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4084.7s 8297 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4084.7s 8298 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4084.7s 8299 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4084.7s 8300 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4084.7s 8301 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4084.7s 8302 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4084.7s 8303 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4084.7s 8304 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4084.7s 8305 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4084.7s 8306 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4084.7s 8307 Gen: 825. a 0.3520, p_hybrid 0.1500, accepted 28. Avg 26230.0972, Best 25265.8009, Worst 31474.0684, Best vehicles 12
4084.7s 8308 Gen 825 done, no improvement for 25 gens, already consumed 41 sec
4084.7s 8309 Periodic deep local search on global best.
4084.7s 8310 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4084.7s 8311 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4084.7s 8312 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4084.7s 8313 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4084.7s 8314 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4084.7s 8315 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4084.7s 8316 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4084.7s 8317 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4084.7s 8318 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4084.7s 8319 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4084.7s 8320 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4084.7s 8321 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4084.7s 8322 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4084.7s 8323 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4084.7s 8324 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4084.7s 8325 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4084.7s 8326 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4084.7s 8327 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4084.7s 8328 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4084.7s 8329 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4084.7s 8330 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4084.7s 8331 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4084.7s 8332 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4084.7s 8333 Stagnation detected. Diversifying 40% of non-elite population.
4084.7s 8334 Gen: 850. a 0.3020, p_hybrid 0.1500, accepted 27. Avg 25726.2241, Best 25265.8009, Worst 27506.9625, Best vehicles 12
4084.7s 8335 Gen 850 done, no improvement for 0 gens, already consumed 41 sec
4084.7s 8336 Periodic deep local search on global best.
4084.8s 8337 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4084.8s 8338 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4084.8s 8339 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4084.8s 8340 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4084.8s 8341 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4084.8s 8342 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4084.8s 8343 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4084.8s 8344 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4084.8s 8345 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4084.8s 8346 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4084.8s 8347 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4084.8s 8348 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4084.8s 8349 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4084.8s 8350 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4084.8s 8351 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4085.2s 8352 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4085.2s 8353 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4085.2s 8354 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4085.2s 8355 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4085.2s 8356 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4085.2s 8357 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4085.2s 8358 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4085.2s 8359 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4085.2s 8360 Gen: 875. a 0.2520, p_hybrid 0.1500, accepted 20. Avg 26221.4227, Best 25265.8009, Worst 31447.2817, Best vehicles 12
4085.2s 8361 Gen 875 done, no improvement for 25 gens, already consumed 41 sec
4085.2s 8362 Periodic deep local search on global best.
4085.2s 8363 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4085.2s 8364 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4085.2s 8365 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4085.2s 8366 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4085.2s 8367 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4085.2s 8368 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4085.2s 8369 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4085.2s 8370 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4085.2s 8371 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4085.2s 8372 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4085.2s 8373 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4085.2s 8374 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4085.2s 8375 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4085.2s 8376 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4085.2s 8377 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4085.2s 8378 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4085.2s 8379 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4085.2s 8380 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
4085.2s 8381 Applying LS move: opt=2exchange, delta=-2.2802, current_len=13
4085.2s 8382 Applying LS move: opt=2opt, delta=-2.1807, current_len=13
4085.2s 8383 Applying LS move: opt=2opt*, delta=-1.7633, current_len=13
4085.2s 8384 Applying LS move: opt=oropt_single, delta=-0.3094, current_len=13
4085.2s 8385 Applying LS move: opt=2opt*, delta=-0.0032, current_len=13
4085.2s 8386 Stagnation detected. Diversifying 40% of non-elite population.
4085.2s 8387 Gen: 900. a 0.2020, p_hybrid 0.1500, accepted 26. Avg 25584.5044, Best 25265.8009, Worst 27494.4664, Best vehicles 12
4085.2s 8388 Gen 900 done, no improvement for 0 gens, already consumed 41 sec
4085.2s 8389 Periodic deep local search on global best.
4085.2s 8390 Applying LS move: opt=2exchange, delta=-37.8067, current_len=13
4085.2s 8391 Applying LS move: opt=2opt*, delta=-25.8114, current_len=13
4085.2s 8392 Applying LS move: opt=2opt*, delta=-11.0185, current_len=13
4085.2s 8393 Applying LS move: opt=2opt, delta=-10.6494, current_len=13
4085.2s 8394 Applying LS move: opt=2opt*, delta=-8.5051, current_len=13
4085.2s 8395 Applying LS move: opt=2opt*, delta=-7.3147, current_len=13
4085.2s 8396 Applying LS move: opt=oropt_single, delta=-7.9170, current_len=13
4085.2s 8397 Applying LS move: opt=2opt*, delta=-6.3006, current_len=13
4085.2s 8398 Applying LS move: opt=2exchange, delta=-6.2321, current_len=13
4085.2s 8399 Applying LS move: opt=2opt*, delta=-9.9642, current_len=13
4085.2s 8400 Applying LS move: opt=2opt*, delta=-5.2240, current_len=13
4085.2s 8401 Applying LS move: opt=2exchange, delta=-5.8968, current_len=13
4085.2s 8402 Applying LS move: opt=oropt_single, delta=-11.7238, current_len=13
4085.2s 8403 Applying LS move: opt=oropt_single, delta=-5.2091, current_len=13
4085.2s 8404 Applying LS move: opt=2exchange, delta=-4.5995, current_len=13
4085.2s 8405 Applying LS move: opt=oropt_single, delta=-5.6239, current_len=13
4085.2s 8406 Applying LS move: opt=oropt_single, delta=-3.5329, current_len=13
4085.2s 8407 Applying LS move: opt=2opt*, delta=-3.4494, current_len=13
